Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,Total_Cmp,Total_Att,Total_CmpPct,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_CmpPct,Medium_Cmp,Medium_Att,Medium_CmpPct,Long_Cmp,Long_Att,Long_CmpPct,Unnamed: 23_level_0_Ast,Unnamed: 24_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 27_level_0_KP,Unnamed: 28_level_0_1_3,Unnamed: 29_level_0_PPA,Unnamed: 30_level_0_CrsPA,Unnamed: 31_level_0_PrgP,Unnamed: 32_level_0_Matches
2487,Morten Thorsby,no NOR,MF,Genoa,it Serie A,28-308,1996,17.1,280,417,67.1,3673,1477,172,227,75.8,78,120,65.0,9,14,64.3,1,1.5,0.9,-0.5,22,41,9,0,52,Matches
2488,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,23-348,2001,16.2,795,901,88.2,12467,2928,424,457,92.8,314,347,90.5,39,59,66.1,4,2.9,1.1,+1.1,17,78,9,0,78,Matches
2489,Marcus Thuram,fr FRA,FW,Inter,it Serie A,27-215,1997,21.2,333,460,72.4,4279,941,197,260,75.8,91,117,77.8,14,21,66.7,4,3.4,3.8,+0.6,31,19,24,3,47,Matches
2490,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,27-306,1997,27.7,1404,1713,82.0,23877,8364,657,735,89.4,614,703,87.3,111,212,52.4,4,5.7,4.9,-1.7,50,178,29,4,187,Matches
2491,Kieran Tierney,sct SCO,"DF,FW",Arsenal,eng Premier League,27-277,1997,0.7,17,26,65.4,266,79,9,10,90.0,5,8,62.5,2,5,40.0,0,0.3,0.3,-0.3,2,2,2,0,3,Matches
2492,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,27-243,1997,15.0,233,378,61.6,3070,512,148,216,68.5,69,103,67.0,4,12,33.3,1,0.8,1.2,+0.2,18,15,8,1,23,Matches
2493,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,23-265,2001,22.4,947,1115,84.9,13727,3921,541,598,90.5,365,427,85.5,23,43,53.5,1,0.7,1.1,+0.3,15,86,13,2,117,Matches
2494,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,25-069,1999,11.0,503,566,88.9,9333,3083,161,174,92.5,309,323,95.7,31,59,52.5,0,0.0,0.1,0.0,2,25,0,0,22,Matches
2495,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,29-202,1995,0.5,25,34,73.5,338,192,18,20,90.0,7,9,77.8,0,3,0.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
2496,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,20-210,2004,3.2,92,110,83.6,1320,332,48,54,88.9,38,44,86.4,3,7,42.9,1,0.2,0.1,+0.8,2,8,0,0,11,Matches
2497,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,30-218,1994,18.7,874,1046,83.6,13277,3776,483,546,88.5,308,349,88.3,56,83,67.5,2,4.4,3.3,-2.4,25,87,27,4,114,Matches
2498,John Tolkin,us USA,"DF,FW",Holstein Kiel,de Bundesliga,22-221,2002,2.0,55,81,67.9,967,430,24,29,82.8,23,35,65.7,6,13,46.2,1,0.2,0.4,+0.8,2,4,2,0,3,Matches
2499,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,34-150,1990,3.8,211,237,89.0,3364,1035,105,112,93.8,94,101,93.1,10,16,62.5,0,0.2,0.5,-0.2,3,15,4,0,19,Matches
2500,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,22-266,2002,17.9,268,391,68.5,4114,1305,140,182,76.9,103,146,70.5,15,30,50.0,1,2.4,1.4,-1.4,18,30,12,2,44,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2501,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,26-124,1998,0.1,3,4,75.0,42,10,1,1,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
2502,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,27-080,1997,10.8,639,691,92.5,11046,4317,268,278,96.4,338,356,94.9,29,45,64.4,0,0.1,0.2,-0.1,5,34,2,1,41,Matches
2503,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24-305,2000,18.2,767,923,83.1,11687,3065,439,486,90.3,260,306,85.0,43,78,55.1,1,0.6,1.1,+0.4,9,65,13,2,76,Matches
2504,Pablo Torre,es ESP,"MF,FW",Barcelona,es La Liga,21-340,2003,2.9,138,170,81.2,2032,493,71,80,88.8,51,57,89.5,8,16,50.0,1,0.5,0.9,+0.5,5,10,4,1,15,Matches
2505,David Torres,es ESP,DF,Valladolid,es La Liga,22-004,2003,14.4,549,661,83.1,10291,4162,184,194,94.8,314,349,90.0,49,101,48.5,0,0.0,0.1,0.0,1,23,1,1,37,Matches
2506,Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,25-008,2000,7.7,162,223,72.6,2047,518,102,121,84.3,41,55,74.5,7,21,33.3,2,1.4,1.1,+0.6,10,12,10,1,22,Matches
2507,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,28-052,1997,17.2,936,1062,88.1,16190,6185,406,431,94.2,464,499,93.0,55,110,50.0,0,0.0,0.3,0.0,1,90,7,0,70,Matches
2508,Lucas Torró,es ESP,MF,Osasuna,es La Liga,30-233,1994,22.5,749,987,75.9,12575,3666,347,442,78.5,318,383,83.0,57,112,50.9,0,0.7,1.2,-0.7,6,85,3,0,79,Matches
2509,Lorenzo Tosto,it ITA,DF,Empoli,it Serie A,19-039,2006,0.0,4,4,100.0,72,24,0,0,,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2510,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,31-006,1994,15.9,513,623,82.3,9118,2618,220,256,85.9,219,259,84.6,58,79,73.4,1,0.1,0.4,+0.9,3,53,6,2,65,Matches
2511,Bazoumana Touré,ci CIV,"MF,FW",Hoffenheim,de Bundesliga,19-007,2006,0.4,7,14,50.0,128,38,3,6,50.0,3,4,75.0,1,2,50.0,0,0.1,0.3,-0.1,1,0,2,2,0,Matches
2512,Birama Touré,ml MLI,"MF,DF",Montpellier,fr Ligue 1,32-276,1992,3.3,101,123,82.1,1809,621,38,45,84.4,53,58,91.4,10,18,55.6,0,0.1,0.0,-0.1,3,4,0,0,9,Matches
2513,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,20-019,2005,0.1,4,6,66.7,92,47,0,0,,4,6,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,2,Matches
2514,Souleymane Touré,fr FRA,DF,Udinese,it Serie A,21-346,2003,8.1,474,517,91.7,8403,2159,197,210,93.8,230,240,95.8,44,57,77.2,0,0.0,0.2,0.0,2,34,4,1,26,Matches
2515,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,27-314,1997,4.9,83,125,66.4,1252,428,51,65,78.5,26,39,66.7,4,12,33.3,1,0.4,0.5,+0.6,2,5,3,0,15,Matches
2516,Conor Townsend,eng ENG,DF,Ipswich Town,eng Premier League,32-005,1993,1.5,37,57,64.9,626,299,17,18,94.4,18,25,72.0,2,10,20.0,0,0.4,0.2,-0.4,3,3,2,2,2,Matches
2517,Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,29-043,1996,15.3,338,474,71.3,5288,1312,186,232,80.2,113,156,72.4,25,43,58.1,5,4.1,3.8,+0.9,32,27,26,14,53,Matches
2518,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,33-041,1992,3.8,163,204,79.9,2875,984,74,82,90.2,70,89,78.7,18,28,64.3,1,0.2,0.2,+0.8,2,8,3,1,11,Matches
2519,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,27-033,1998,20.2,680,978,69.5,11997,5200,336,401,83.8,264,360,73.3,70,152,46.1,1,1.1,2.3,-0.1,16,77,28,12,87,Matches
2520,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,34-244,1990,19.5,537,725,74.1,11664,8101,180,180,100.0,251,257,97.7,102,279,36.6,0,0.0,0.0,0.0,0,3,0,0,0,Matches
2521,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,25-295,1999,5.0,100,142,70.4,3469,2692,6,6,100.0,51,53,96.2,43,83,51.8,0,0.0,0.0,0.0,0,3,0,0,0,Matches
2522,Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,es La Liga,36-317,1988,3.8,177,208,85.1,2377,593,111,121,91.7,46,57,80.7,8,12,66.7,0,0.9,0.2,-0.9,5,22,3,0,27,Matches
2523,Philipp Treu,de GER,"MF,DF",St. Pauli,de Bundesliga,24-096,2000,23.4,918,1147,80.0,14446,4584,482,537,89.8,363,438,82.9,50,104,48.1,1,1.5,2.0,-0.5,16,52,16,8,86,Matches
2524,Ryan Trevitt,eng ENG,MF,Brentford,eng Premier League,21-362,2003,0.0,4,7,57.1,73,23,1,2,50.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2525,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,de Bundesliga,38-013,1987,11.2,330,499,66.1,6343,3140,126,147,85.7,152,216,70.4,48,111,43.2,0,1.1,1.5,-1.1,19,38,11,7,47,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2526,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,34-171,1990,6.8,521,624,83.5,8565,2813,270,285,94.7,207,236,87.7,35,80,43.8,0,0.3,0.5,-0.3,6,33,5,1,42,Matches
2527,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,30-095,1994,19.1,459,634,72.4,7719,2349,238,282,84.4,171,232,73.7,40,74,54.1,5,4.8,2.9,+0.2,32,33,39,9,77,Matches
2528,Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,23-109,2001,21.6,822,1054,78.0,12700,4003,427,483,88.4,332,418,79.4,39,82,47.6,0,1.6,2.0,-1.6,16,39,29,14,82,Matches
2529,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,28-301,1996,5.7,362,424,85.4,6120,2083,179,190,94.2,143,159,89.9,31,59,52.5,1,1.0,1.1,0.0,7,30,7,1,53,Matches
2530,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,es La Liga,27-114,1997,11.1,361,473,76.3,5549,1497,206,232,88.8,100,132,75.8,32,66,48.5,4,1.7,2.6,+2.3,16,26,16,5,39,Matches
2531,Axel Tuanzebe,cd COD,DF,Ipswich Town,eng Premier League,27-115,1997,12.2,436,519,84.0,6602,2581,240,265,90.6,170,202,84.2,17,30,56.7,1,0.3,0.1,+0.7,4,41,1,0,39,Matches
2532,Stefano Turati,it ITA,GK,Monza,it Serie A,23-185,2001,23.7,606,863,70.2,17377,13544,119,120,99.2,276,280,98.6,209,459,45.5,0,0.0,0.0,0.0,0,10,0,0,0,Matches
2533,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,23-037,2002,7.2,235,273,86.1,3904,803,116,130,89.2,90,98,91.8,19,32,59.4,0,0.1,0.3,-0.1,2,23,2,1,29,Matches
2534,Tuta,br BRA,"DF,MF",Eint Frankfurt,de Bundesliga,25-248,1999,17.2,845,948,89.1,14712,5429,369,389,94.9,403,426,94.6,56,103,54.4,1,0.3,0.5,+0.7,3,47,9,0,47,Matches
2535,Chrisantus Uche,ng NGA,"FW,MF",Getafe,es La Liga,21-294,2003,20.9,278,428,65.0,3534,830,183,245,74.7,67,108,62.0,8,21,38.1,2,1.6,1.5,+0.4,20,28,12,3,32,Matches
2536,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,22-101,2002,17.3,836,945,88.5,12001,3998,471,511,92.2,321,351,91.5,18,23,78.3,1,1.3,1.1,-0.3,13,77,5,1,107,Matches
2537,Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,eng Premier League,23-332,2001,14.0,540,607,89.0,9120,1966,262,291,90.0,220,231,95.2,49,64,76.6,0,0.6,0.5,-0.6,7,41,5,2,43,Matches
2538,Lesley Ugochukwu,fr FRA,MF,Southampton,eng Premier League,20-348,2004,10.5,368,430,85.6,5561,1267,183,203,90.1,160,172,93.0,10,21,47.6,1,0.7,0.4,+0.3,9,37,5,1,39,Matches
2539,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,20-358,2004,14.1,458,603,76.0,6949,2221,260,295,88.1,175,223,78.5,18,50,36.0,2,1.8,1.8,+0.2,8,17,6,4,27,Matches
2540,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,36-218,1988,1.0,25,30,83.3,551,414,10,10,100.0,10,10,100.0,5,10,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
2541,Enes Ünal,tr TUR,"FW,MF",Bournemouth,eng Premier League,27-303,1997,3.8,63,99,63.6,685,192,40,52,76.9,17,28,60.7,0,1,0.0,1,0.4,0.3,+0.6,4,4,4,0,12,Matches
2542,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,28-233,1996,13.7,273,389,70.2,4121,1142,160,205,78.0,86,119,72.3,18,33,54.5,1,1.2,1.6,-0.2,13,25,13,1,45,Matches
2543,Naci Ünüvar,nl NED,"MF,DF",Espanyol,es La Liga,21-269,2003,0.3,13,18,72.2,193,38,7,8,87.5,3,3,100.0,2,4,50.0,0,0.0,0.1,0.0,1,1,1,1,1,Matches
2544,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,26-133,1998,18.5,1707,1823,93.6,32091,10541,574,612,93.8,979,1013,96.6,138,168,82.1,0,0.5,1.1,-0.5,6,173,3,1,118,Matches
2545,Kacper Urbanski,pl POL,MF,Bologna,it Serie A,20-183,2004,2.7,106,126,84.1,1689,395,52,60,86.7,44,46,95.7,7,10,70.0,0,0.5,0.3,-0.5,9,14,5,1,15,Matches
2546,Kacper Urbanski,pl POL,MF,Monza,it Serie A,20-183,2004,4.6,188,217,86.6,3425,906,81,95,85.3,80,85,94.1,22,25,88.0,0,0.1,0.2,-0.1,3,26,1,0,36,Matches
2547,Jonas Urbig,de GER,GK,Bayern Munich,de Bundesliga,21-213,2003,1.0,36,37,97.3,958,725,10,10,100.0,16,16,100.0,10,11,90.9,0,0.0,0.1,0.0,0,3,1,0,2,Matches
2548,Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,de Bundesliga,19-118,2005,5.4,179,225,79.6,2902,928,83,97,85.6,77,88,87.5,13,23,56.5,1,1.0,1.0,0.0,11,19,14,4,32,Matches
2549,Josha Vagnoman,de GER,"DF,MF",Stuttgart,de Bundesliga,24-088,2000,18.7,648,811,79.9,10238,2903,335,385,87.0,248,304,81.6,47,76,61.8,1,1.5,1.6,-0.5,19,32,15,7,42,Matches
2550,Lautaro Valenti,ar ARG,DF,Parma,it Serie A,26-054,1999,9.0,371,439,84.5,7084,2318,124,134,92.5,212,229,92.6,33,67,49.3,0,0.2,0.1,-0.2,3,17,2,1,16,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2551,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,30-201,1994,15.9,502,620,81.0,7995,2879,254,288,88.2,208,245,84.9,31,56,55.4,0,0.8,1.0,-0.8,10,57,6,1,67,Matches
2552,Nicolás Valentini,ar ARG,DF,Hellas Verona,it Serie A,23-337,2001,3.2,69,110,62.7,1491,770,22,27,81.5,29,37,78.4,17,43,39.5,0,0.0,0.0,0.0,0,14,0,0,9,Matches
2553,Germán Valera,es ESP,MF,Valencia,es La Liga,22-358,2002,1.6,34,47,72.3,474,50,20,24,83.3,13,14,92.9,1,7,14.3,0,0.0,0.0,0.0,1,3,0,0,2,Matches
2554,Emanuele Valeri,it ITA,DF,Parma,it Serie A,26-092,1998,22.5,585,867,67.5,10503,4803,247,297,83.2,261,385,67.8,59,134,44.0,4,2.4,1.8,+1.6,25,48,22,13,68,Matches
2555,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,29-088,1995,20.7,771,903,85.4,14897,5857,274,303,90.4,390,413,94.4,96,161,59.6,0,0.0,0.3,0.0,0,47,3,0,61,Matches
2556,Álex Valle,es ESP,DF,Como,it Serie A,20-318,2004,5.5,230,280,82.1,3369,1373,130,144,90.3,84,96,87.5,8,19,42.1,0,0.1,0.2,-0.1,2,10,3,2,20,Matches
2557,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,28-063,1997,0.1,12,14,85.7,221,54,1,1,100.0,11,11,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2558,Mattia Valoti,it ITA,MF,Monza,it Serie A,31-184,1993,0.4,12,19,63.2,235,60,5,6,83.3,6,11,54.5,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2559,Federico Valverde,uy URU,"MF,DF",Real Madrid,es La Liga,26-230,1998,23.3,1386,1555,89.1,24520,7019,647,694,93.2,565,601,94.0,140,187,74.9,3,2.2,2.3,+0.8,29,158,21,1,154,Matches
2560,Ignace Van Der Brempt,be BEL,DF,Como,it Serie A,22-342,2002,11.5,457,561,81.5,6922,2141,245,265,92.5,183,225,81.3,17,37,45.9,1,0.4,0.4,+0.6,8,22,5,3,31,Matches
2561,Siebe Van Der Heyden,be BEL,"DF,MF",Mallorca,es La Liga,26-283,1998,1.1,65,73,89.0,1164,308,31,33,93.9,26,30,86.7,7,9,77.8,0,0.1,0.1,-0.1,1,7,1,1,5,Matches
2562,Siebe Van Der Heyden,be BEL,"DF,MF",St. Pauli,de Bundesliga,26-283,1998,4.6,166,217,76.5,2936,1050,74,85,87.1,71,84,84.5,17,32,53.1,0,0.0,0.1,0.0,1,15,3,3,11,Matches
2563,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,33-244,1991,29.0,2082,2268,91.8,37505,14726,871,907,96.0,1035,1081,95.7,159,241,66.0,1,0.5,0.7,+0.5,10,210,3,0,131,Matches
2564,Vanderson,br BRA,DF,Monaco,fr Ligue 1,23-261,2001,17.8,845,1082,78.1,14118,4924,436,500,87.2,312,397,78.6,75,126,59.5,2,2.5,2.5,-0.5,17,52,21,9,76,Matches
2565,Maarten Vandevoordt,be BEL,GK,RB Leipzig,de Bundesliga,23-011,2002,1.5,37,49,75.5,861,530,11,11,100.0,20,20,100.0,6,18,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2566,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,38-057,1987,22.7,184,276,66.7,2565,287,107,143,74.8,56,74,75.7,10,14,71.4,3,2.5,2.2,+0.5,15,7,8,1,17,Matches
2567,Ruben Vargas,ch SUI,FW,Sevilla,es La Liga,26-216,1998,6.2,148,212,69.8,2361,557,86,102,84.3,45,63,71.4,13,30,43.3,1,0.7,0.7,+0.3,12,7,6,4,10,Matches
2568,Ruben Vargas,ch SUI,"MF,FW",Augsburg,de Bundesliga,26-216,1998,3.4,118,141,83.7,2132,400,49,54,90.7,54,67,80.6,11,14,78.6,0,0.7,1.1,-0.7,6,7,5,1,13,Matches
2569,Nikola Vasilj,ba BIH,GK,St. Pauli,de Bundesliga,29-097,1995,25.0,786,1061,74.1,20368,13970,163,164,99.4,406,411,98.8,211,477,44.2,0,0.0,0.1,0.0,1,31,1,0,0,Matches
2570,Devis Vásquez,co COL,GK,Empoli,it Serie A,26-301,1998,23.0,493,813,60.6,14666,10801,65,65,100.0,243,253,96.0,185,492,37.6,0,0.0,0.1,0.0,0,19,1,0,0,Matches
2571,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,26-138,1998,25.5,1113,1312,84.8,21300,6872,346,392,88.3,659,705,93.5,94,172,54.7,0,0.3,0.3,-0.3,6,56,6,2,72,Matches
2572,Denis Vavro,sk SVK,DF,Wolfsburg,de Bundesliga,28-333,1996,20.0,998,1156,86.3,22593,7557,242,272,89.0,571,605,94.4,182,263,69.2,0,0.2,0.4,-0.2,6,82,4,0,78,Matches
2573,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,26-210,1998,15.5,800,1025,78.0,15222,5009,341,375,90.9,333,396,84.1,112,212,52.8,2,1.8,2.1,+0.2,28,141,5,3,119,Matches
2574,Robinio Vaz,fr FRA,FW,Marseille,fr Ligue 1,18-020,2007,0.8,2,8,25.0,27,0,1,4,25.0,1,1,100.0,0,1,0.0,0,0.0,0.1,0.0,0,0,0,0,0,Matches
2575,Jesus Vazquez,es ESP,DF,Valencia,es La Liga,22-066,2003,7.6,267,352,75.9,3756,1076,163,180,90.6,93,120,77.5,7,24,29.2,0,0.2,0.4,-0.2,1,12,3,2,17,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
2576,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,33-251,1991,15.6,958,1102,86.9,14957,3518,495,537,92.2,386,438,88.1,53,80,66.3,3,3.9,3.1,-0.9,23,46,18,2,69,Matches
2577,Matías Vecino,uy URU,MF,Lazio,it Serie A,33-197,1991,5.8,194,236,82.2,3317,817,83,104,79.8,91,98,92.9,15,19,78.9,1,1.5,1.6,-0.5,7,20,2,0,17,Matches
2578,Danilo Veiga,pt POR,"DF,FW",Lecce,it Serie A,22-165,2002,0.4,15,21,71.4,260,57,6,8,75.0,8,9,88.9,1,4,25.0,0,0.1,0.1,-0.1,1,3,1,1,1,Matches
2579,Renato Veiga,pt POR,"DF,MF",Chelsea,eng Premier League,21-223,2003,2.0,118,139,84.9,2171,435,45,51,88.2,55,61,90.2,13,21,61.9,0,0.0,0.2,0.0,0,6,1,0,7,Matches
2580,Renato Veiga,pt POR,DF,Juventus,it Serie A,21-223,2003,3.0,124,146,84.9,2467,804,39,41,95.1,75,80,93.8,10,23,43.5,0,0.0,0.1,0.0,0,8,1,0,7,Matches
2581,Alejo Véliz,ar ARG,FW,Espanyol,es La Liga,21-171,2003,10.5,103,157,65.6,1426,161,66,88,75.0,27,44,61.4,7,9,77.8,0,0.5,0.1,-0.5,2,8,0,0,7,Matches
2582,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,29-164,1995,10.5,522,600,87.0,10485,3605,176,185,95.1,270,296,91.2,70,103,68.0,1,0.2,0.5,+0.8,3,46,4,3,61,Matches
2583,Joël Veltman,nl NED,DF,Brighton,eng Premier League,33-053,1992,18.3,716,895,80.0,12082,3157,354,394,89.8,291,361,80.6,62,98,63.3,0,0.5,1.3,-0.5,6,61,8,5,79,Matches
2584,Micky van de Ven,nl NED,DF,Tottenham,eng Premier League,23-324,2001,8.8,589,645,91.3,11030,3317,180,196,91.8,369,383,96.3,35,53,66.0,2,1.2,0.7,+0.8,2,41,1,0,43,Matches
2585,Lorenzo Venturino,it ITA,"FW,MF",Genoa,it Serie A,18-260,2006,0.4,7,14,50.0,168,34,3,6,50.0,3,3,100.0,1,2,50.0,0,0.2,0.1,-0.2,2,0,3,1,2,Matches
2586,Nikolas Veratschnig,at AUT,"DF,FW",Mainz 05,de Bundesliga,22-044,2003,0.7,20,30,66.7,321,25,5,9,55.6,13,19,68.4,1,1,100.0,0,0.1,0.0,-0.1,1,0,1,0,1,Matches
2587,Bart Verbruggen,nl NED,GK,Brighton,eng Premier League,22-203,2002,26.0,752,971,77.4,17645,11990,223,225,99.1,348,356,97.8,178,383,46.5,1,0.0,0.0,+1.0,1,11,1,0,2,Matches
2588,Simone Verdi,it ITA,"MF,FW",Como,it Serie A,32-240,1992,1.3,31,60,51.7,576,243,16,24,66.7,10,15,66.7,5,15,33.3,0,0.5,0.6,-0.5,6,2,3,3,5,Matches
2589,Jordan Veretout,fr FRA,MF,Lyon,fr Ligue 1,32-008,1993,13.6,608,730,83.3,10285,2616,289,324,89.2,263,305,86.2,48,72,66.7,0,0.5,0.7,-0.5,10,72,11,0,80,Matches
2590,Arthur Vermeeren,be BEL,MF,RB Leipzig,de Bundesliga,20-030,2005,13.2,592,702,84.3,9013,2504,301,349,86.2,255,286,89.2,19,30,63.3,1,0.4,0.6,+0.6,7,49,3,0,54,Matches
2591,Yorbe Vertessen,be BEL,"MF,FW",Union Berlin,de Bundesliga,24-060,2001,8.0,133,201,66.2,1979,567,73,96,76.0,41,57,71.9,10,28,35.7,0,1.6,1.8,-1.6,15,6,14,2,16,Matches
2592,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,31-292,1993,7.9,346,422,82.0,6168,1796,146,164,89.0,158,190,83.2,37,55,67.3,0,0.6,0.5,-0.6,11,42,4,0,53,Matches
2593,Jannik Vestergaard,dk DEN,DF,Leicester City,eng Premier League,32-218,1992,15.5,870,959,90.7,14697,5807,397,418,95.0,416,444,93.7,48,81,59.3,0,0.1,0.1,-0.1,3,34,1,0,32,Matches
2594,Ben Viadere,fr FRA,MF,Auxerre,fr Ligue 1,19-188,2005,0.1,2,6,33.3,37,27,1,1,100.0,0,2,0.0,1,2,50.0,0,0.0,0.1,0.0,1,0,0,0,0,Matches
2595,Guglielmo Vicario,it ITA,GK,Tottenham,eng Premier League,28-153,1996,15.0,504,553,91.1,9479,5544,167,168,99.4,283,288,98.3,48,90,53.3,0,0.0,0.0,0.0,0,1,0,0,1,Matches
2596,Carlos Vicente,es ESP,"FW,MF",Alavés,es La Liga,25-320,1999,24.2,473,763,62.0,8062,2950,252,324,77.8,155,244,63.5,57,127,44.9,3,4.0,4.3,-1.0,45,24,27,22,39,Matches
2597,Pau Victor Delgado,es ESP,FW,Barcelona,es La Liga,23-103,2001,2.4,77,96,80.2,1136,201,44,48,91.7,28,37,75.7,4,5,80.0,1,0.8,0.3,+0.2,5,4,3,0,8,Matches
2598,Nacho Vidal,es ESP,DF,Osasuna,es La Liga,30-044,1995,1.4,37,49,75.5,613,304,21,23,91.3,8,11,72.7,7,11,63.6,0,0.0,0.0,0.0,0,1,0,0,1,Matches
2599,Gabriel Vidovic,hr CRO,MF,Mainz 05,de Bundesliga,21-098,2003,0.0,6,6,100.0,113,0,2,2,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2600,Fran Vieites,es ESP,GK,Betis,es La Liga,25-306,1999,4.0,76,119,63.9,2047,1345,15,15,100.0,37,37,100.0,24,67,35.8,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
